,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,POSITION
12014,12014,Tyrese Maxey,1630178,PHI vs. NOP,PHI,1610612755,NOP,1,0,22400527,2025-01-10,L,41,30,12,6,10,20,0.5,2,8,0.25,8,8,1.0,2,4,1,0,1,1,0,57.2,1.276,G,124.1,122.6,1.5,0.048,0.098,0.072,0.429,12.0,0.263,0.638,100.5,98.64,0.191,82.2,"JAN 10, 2025",240,42,91,0.462,14,38,0.368,17,19,0.895,11,31,42,23,7,3,9,25,115,118.11832374691866,7.0,8.0,44.0,0.4835164835164835,1610612740,118.11832374691866,97.36,99.90000000000002,102.44,Guard
12015,12015,Jeremiah Robinson-Earl,1630526,NOP @ PHI,NOP,1610612740,PHI,0,1,22400527,2025-01-10,W,22,0,5,7,0,2,0.0,0,1,0.0,0,0,,1,6,0,0,0,2,17,15.9,0.0,,155.8,116.3,39.5,0.045,0.316,0.171,0.208,0.0,0.038,0.0,95.14,92.14,0.069,76.79,"JAN 10, 2025",240,44,91,0.484,18,40,0.45,17,26,0.654,12,32,44,31,7,8,12,16,123,120.07028504490434,7.0,3.0,42.0,0.4615384615384615,1610612755,120.07028504490434,102.44,99.90000000000002,97.36,Forward
12016,12016,Brandon Boston,1630527,NOP @ PHI,NOP,1610612740,PHI,0,1,22400527,2025-01-10,W,23,11,0,2,3,7,0.429,2,3,0.667,3,4,0.75,1,1,0,0,0,3,14,13.4,1.256,,152.3,115.2,37.1,0.043,0.048,0.045,0.0,0.0,0.17,0.628,96.28,93.37,0.041,77.81,"JAN 10, 2025",240,44,91,0.484,18,40,0.45,17,26,0.654,12,32,44,31,7,8,12,16,123,120.07028504490434,7.0,3.0,42.0,0.4615384615384615,1610612755,120.07028504490434,102.44,99.90000000000002,97.36,Guard
12017,12017,Jordan Hawkins,1641722,NOP @ PHI,NOP,1610612740,PHI,0,1,22400527,2025-01-10,W,31,21,2,2,7,15,0.467,5,11,0.455,2,3,0.667,1,1,2,0,0,0,-6,32.4,1.287,F,107.8,119.0,-11.2,0.029,0.03,0.029,0.125,0.0,0.2,0.643,100.8,97.9,0.138,81.58,"JAN 10, 2025",240,44,91,0.484,18,40,0.45,17,26,0.654,12,32,44,31,7,8,12,16,123,120.07028504490434,7.0,3.0,42.0,0.4615384615384615,1610612755,120.07028504490434,102.44,99.90000000000002,97.36,Guard
12018,12018,DeMar DeRozan,201942,SAC @ BOS,SAC,1610612758,BOS,0,1,22400528,2025-01-10,W,40,24,9,4,9,26,0.346,2,5,0.4,4,5,0.8,0,4,1,1,0,2,15,48.3,0.851,F,122.9,103.6,19.3,0.0,0.103,0.048,0.29,0.0,0.286,0.426,100.53,99.74,0.102,83.12,"JAN 10, 2025",240,44,102,0.431,18,47,0.383,8,9,0.889,16,40,56,26,11,8,9,18,114,115.19805982215036,5.0,7.0,43.0,0.4047619047619047,1610612738,115.19805982215036,98.96,99.82,100.68,Guard-Forward
12019,12019,Jrue Holiday,201950,BOS vs. SAC,BOS,1610612738,SAC,1,0,22400528,2025-01-10,L,28,5,2,5,2,4,0.5,1,2,0.5,0,0,,0,5,1,1,1,1,-18,19.0,1.25,G,100.0,126.7,-26.7,0.0,0.161,0.083,0.111,2.0,0.081,0.625,103.73,101.32,0.071,84.44,"JAN 10, 2025",240,34,84,0.405,11,41,0.268,18,22,0.818,8,35,43,22,5,7,15,14,97,96.34485498609456,11.0,8.0,56.0,0.4313725490196078,1610612758,96.34485498609456,100.68,99.82,98.96,Guard
12020,12020,Kelly Oubre Jr.,1626162,PHI vs. NOP,PHI,1610612755,NOP,1,0,22400527,2025-01-10,L,39,21,1,7,7,18,0.389,2,5,0.4,5,7,0.714,4,3,2,0,1,4,-2,35.9,0.996,G,121.0,122.0,-1.0,0.103,0.077,0.09,0.034,1.0,0.239,0.498,100.78,100.61,0.059,83.84,"JAN 10, 2025",240,42,91,0.462,14,38,0.368,17,19,0.895,11,31,42,23,7,3,9,25,115,118.11832374691866,7.0,8.0,44.0,0.4835164835164835,1610612740,118.11832374691866,97.36,99.90000000000002,102.44,Forward-Guard
12021,12021,Jalen Wilson,1630592,BKN @ DEN,BKN,1610612751,DEN,0,1,22400531,2025-01-10,L,17,0,1,3,0,5,0.0,0,4,0.0,0,0,,0,3,0,0,3,5,-18,2.1,0.0,,92.1,139.5,-47.4,0.0,0.188,0.083,0.083,0.33,0.182,0.0,110.37,108.04,-0.128,90.03,"JAN 10, 2025",240,38,90,0.422,14,45,0.311,15,19,0.789,10,29,39,26,9,5,17,24,105,99.65831435079728,12.0,5.0,49.0,0.5172413793103449,1610612743,99.65831435079728,105.36,104.44,103.52,Forward
12022,12022,Ziaire Williams,1630533,BKN @ DEN,BKN,1610612751,DEN,0,1,22400531,2025-01-10,L,23,10,3,5,3,8,0.375,2,6,0.333,2,4,0.5,2,3,2,0,2,2,-16,24.5,1.025,F,108.0,137.3,-29.3,0.087,0.125,0.106,0.176,1.5,0.211,0.512,109.88,104.94,0.068,87.45,"JAN 10, 2025",240,38,90,0.422,14,45,0.311,15,19,0.789,10,29,39,26,9,5,17,24,105,99.65831435079728,12.0,5.0,49.0,0.5172413793103449,1610612743,99.65831435079728,105.36,104.44,103.52,Forward
12023,12023,Nic Claxton,1629651,BKN @ DEN,BKN,1610612751,DEN,0,1,22400531,2025-01-10,L,27,10,1,6,5,8,0.625,0,0,,0,2,0.0,1,5,3,2,1,2,-26,32.7,1.126,C,89.5,137.5,-48.0,0.032,0.208,0.109,0.071,1.0,0.152,0.563,102.54,102.15,0.097,85.12,"JAN 10, 2025",240,38,90,0.422,14,45,0.311,15,19,0.789,10,29,39,26,9,5,17,24,105,99.65831435079728,12.0,5.0,49.0,0.5172413793103449,1610612743,99.65831435079728,105.36,104.44,103.52,Center
12024,12024,Jalen Pickett,1629618,DEN vs. BKN,DEN,1610612743,BKN,1,0,22400531,2025-01-10,W,10,5,0,1,2,4,0.5,0,1,0.0,1,1,1.0,0,1,0,0,0,2,-1,6.2,1.126,,100.0,100.0,0.0,0.0,0.071,0.042,0.0,0.0,0.174,0.563,107.47,102.86,0.062,85.71,"JAN 10, 2025",240,45,87,0.517,9,24,0.375,25,33,0.758,12,37,49,34,12,5,14,18,124,119.7836166924266,9.0,5.0,39.0,0.4222222222222222,1610612751,119.7836166924266,103.52,104.44,105.36,Guard
12025,12025,Jamal Murray,1627750,DEN vs. BKN,DEN,1610612743,BKN,1,0,22400531,2025-01-10,W,16,7,3,0,2,5,0.4,1,2,0.5,2,2,1.0,0,0,1,0,3,0,0,11.5,1.19,G,113.9,110.8,3.1,0.0,0.0,0.0,0.214,1.0,0.231,0.595,106.05,108.48,0.065,90.4,"JAN 10, 2025",240,45,87,0.517,9,24,0.375,25,33,0.758,12,37,49,34,12,5,14,18,124,119.7836166924266,9.0,5.0,39.0,0.4222222222222222,1610612751,119.7836166924266,103.52,104.44,105.36,Guard
12026,12026,Ben Simmons,1627732,BKN @ DEN,BKN,1610612751,DEN,0,1,22400531,2025-01-10,L,22,10,7,4,5,7,0.714,0,0,,0,0,,0,4,1,0,4,4,-17,24.3,1.429,G,104.0,143.8,-39.8,0.0,0.235,0.103,0.467,1.75,0.2,0.714,106.87,107.97,0.089,89.98,"JAN 10, 2025",240,38,90,0.422,14,45,0.311,15,19,0.789,10,29,39,26,9,5,17,24,105,99.65831435079728,12.0,5.0,49.0,0.5172413793103449,1610612743,99.65831435079728,105.36,104.44,103.52,Guard-Forward
12027,12027,Nikola Jokić,203999,DEN vs. BKN,DEN,1610612743,BKN,1,0,22400531,2025-01-10,W,38,35,15,12,14,21,0.667,1,1,1.0,6,8,0.75,5,7,4,0,1,1,33,82.9,1.427,C,141.5,101.2,40.2,0.143,0.171,0.158,0.536,15.0,0.26,0.714,105.97,103.08,0.266,85.9,"JAN 10, 2025",240,45,87,0.517,9,24,0.375,25,33,0.758,12,37,49,34,12,5,14,18,124,119.7836166924266,9.0,5.0,39.0,0.4222222222222222,1610612751,119.7836166924266,103.52,104.44,105.36,Center
12028,12028,Kyle Kuzma,1628398,WAS @ CHI,WAS,1610612764,CHI,0,1,22400530,2025-01-10,L,21,5,3,5,1,6,0.167,0,2,0.0,3,4,0.75,0,5,0,1,3,1,-21,15.5,0.644,F,85.7,128.6,-42.9,0.0,0.227,0.104,0.214,1.0,0.212,0.322,113.86,113.53,0.03,94.61,"JAN 10, 2025",240,39,98,0.398,18,46,0.391,9,13,0.692,13,32,45,26,6,4,15,15,105,99.3189557321226,11.0,7.0,55.0,0.5578947368421052,1610612741,99.3189557321226,105.71999999999998,104.44,103.16,Forward
12029,12029,Bilal Coulibaly,1641731,WAS @ CHI,WAS,1610612764,CHI,0,1,22400530,2025-01-10,L,29,7,5,2,3,9,0.333,1,4,0.25,0,0,,0,2,2,1,2,2,-29,23.9,0.778,F,85.1,130.3,-45.2,0.0,0.069,0.029,0.294,2.5,0.145,0.389,108.19,108.88,0.042,90.73,"JAN 10, 2025",240,39,98,0.398,18,46,0.391,9,13,0.692,13,32,45,26,6,4,15,15,105,99.3189557321226,11.0,7.0,55.0,0.5578947368421052,1610612741,99.3189557321226,105.71999999999998,104.44,103.16,Guard
12030,12030,Talen Horton-Tucker,1629659,CHI vs. WAS,CHI,1610612741,WAS,1,0,22400530,2025-01-10,W,15,12,3,3,5,8,0.625,2,4,0.5,0,0,,0,3,0,0,2,2,13,18.1,1.5,,127.6,82.8,44.8,0.0,0.125,0.088,0.3,1.5,0.313,0.75,91.87,95.02,0.18,79.18,"JAN 10, 2025",240,53,95,0.558,23,49,0.469,9,14,0.643,11,44,55,39,11,7,13,12,138,133.77278014734392,6.0,4.0,45.0,0.3979591836734694,1610612764,133.77278014734392,103.16,104.44,105.71999999999998,Guard
12031,12031,Kyshawn George,1642273,WAS @ CHI,WAS,1610612764,CHI,0,1,22400530,2025-01-10,L,26,12,2,4,4,11,0.364,4,8,0.5,0,0,,2,2,0,1,2,2,-15,20.8,1.091,,105.6,133.3,-27.8,0.059,0.087,0.07,0.118,1.0,0.2,0.545,100.84,101.51,0.051,84.6,"JAN 10, 2025",240,39,98,0.398,18,46,0.391,9,13,0.692,13,32,45,26,6,4,15,15,105,99.3189557321226,11.0,7.0,55.0,0.5578947368421052,1610612741,99.3189557321226,105.71999999999998,104.44,103.16,Forward
12032,12032,Alex Sarr,1642259,WAS @ CHI,WAS,1610612764,CHI,0,1,22400530,2025-01-10,L,26,11,1,11,4,14,0.286,1,4,0.25,2,3,0.667,3,8,0,0,1,2,-22,24.7,0.718,C,84.7,124.1,-39.4,0.079,0.296,0.169,0.071,1.0,0.239,0.359,105.59,106.14,0.056,88.45,"JAN 10, 2025",240,39,98,0.398,18,46,0.391,9,13,0.692,13,32,45,26,6,4,15,15,105,99.3189557321226,11.0,7.0,55.0,0.5578947368421052,1610612741,99.3189557321226,105.71999999999998,104.44,103.16,Center
12033,12033,Julian Phillips,1641763,CHI vs. WAS,CHI,1610612741,WAS,1,0,22400530,2025-01-10,W,13,2,0,2,1,3,0.333,0,1,0.0,0,0,,1,1,0,0,0,0,10,4.4,0.667,,142.9,107.1,35.7,0.091,0.059,0.071,0.0,0.0,0.091,0.333,98.29,104.32,0.02,86.93,"JAN 10, 2025",240,53,95,0.558,23,49,0.469,9,14,0.643,11,44,55,39,11,7,13,12,138,133.77278014734392,6.0,4.0,45.0,0.3979591836734694,1610612764,133.77278014734392,103.16,104.44,105.71999999999998,Forward
12034,12034,Corey Kispert,1630557,WAS @ CHI,WAS,1610612764,CHI,0,1,22400530,2025-01-10,L,22,0,3,1,0,5,0.0,0,3,0.0,0,0,,0,1,0,0,1,1,-9,4.7,0.0,,108.3,127.1,-18.8,0.0,0.048,0.02,0.15,3.0,0.102,0.0,101.14,102.86,-0.026,85.71,"JAN 10, 2025",240,39,98,0.398,18,46,0.391,9,13,0.692,13,32,45,26,6,4,15,15,105,99.3189557321226,11.0,7.0,55.0,0.5578947368421052,1610612741,99.3189557321226,105.71999999999998,104.44,103.16,Forward
12035,12035,Justin Champagnie,1630551,WAS @ CHI,WAS,1610612764,CHI,0,1,22400530,2025-01-10,L,11,11,1,2,4,6,0.667,3,4,0.75,0,0,,1,1,1,0,0,0,-5,17.9,1.833,,111.1,125.0,-13.9,0.083,0.083,0.083,0.125,0.0,0.194,0.917,115.27,116.54,0.217,97.12,"JAN 10, 2025",240,39,98,0.398,18,46,0.391,9,13,0.692,13,32,45,26,6,4,15,15,105,99.3189557321226,11.0,7.0,55.0,0.5578947368421052,1610612741,99.3189557321226,105.71999999999998,104.44,103.16,Guard-Forward
12036,12036,Jared Butler,1630215,WAS @ CHI,WAS,1610612764,CHI,0,1,22400530,2025-01-10,L,21,18,4,6,8,12,0.667,1,2,0.5,1,2,0.5,2,4,0,1,1,2,-9,33.2,1.398,,111.6,132.6,-20.9,0.069,0.235,0.13,0.364,4.0,0.236,0.699,101.74,100.11,0.188,83.43,"JAN 10, 2025",240,39,98,0.398,18,46,0.391,9,13,0.692,13,32,45,26,6,4,15,15,105,99.3189557321226,11.0,7.0,55.0,0.5578947368421052,1610612741,99.3189557321226,105.71999999999998,104.44,103.16,Guard
12037,12037,Jalen Smith,1630188,CHI vs. WAS,CHI,1610612741,WAS,1,0,22400530,2025-01-10,W,17,15,4,6,5,6,0.833,3,4,0.75,2,3,0.667,2,4,0,1,0,1,3,31.2,2.049,,127.0,122.2,4.8,0.118,0.19,0.158,0.333,0.0,0.167,1.025,102.13,100.21,0.244,83.51,"JAN 10, 2025",240,53,95,0.558,23,49,0.469,9,14,0.643,11,44,55,39,11,7,13,12,138,133.77278014734392,6.0,4.0,45.0,0.3979591836734694,1610612764,133.77278014734392,103.16,104.44,105.71999999999998,Forward-Center
12038,12038,Coby White,1629632,CHI vs. WAS,CHI,1610612741,WAS,1,0,22400530,2025-01-10,W,28,15,6,4,5,12,0.417,3,9,0.333,2,2,1.0,1,3,0,1,4,0,11,27.8,1.165,G,127.9,113.4,14.5,0.036,0.097,0.068,0.214,1.5,0.224,0.582,115.34,116.06,0.079,96.72,"JAN 10, 2025",240,53,95,0.558,23,49,0.469,9,14,0.643,11,44,55,39,11,7,13,12,138,133.77278014734392,6.0,4.0,45.0,0.3979591836734694,1610612764,133.77278014734392,103.16,104.44,105.71999999999998,Guard
12039,12039,Lonzo Ball,1628366,CHI vs. WAS,CHI,1610612741,WAS,1,0,22400530,2025-01-10,W,22,12,6,1,4,7,0.571,4,7,0.571,0,0,,1,0,3,1,1,1,14,33.2,1.714,,140.0,112.0,28.0,0.048,0.0,0.021,0.3,6.0,0.14,0.857,109.38,108.6,0.132,90.5,"JAN 10, 2025",240,53,95,0.558,23,49,0.469,9,14,0.643,11,44,55,39,11,7,13,12,138,133.77278014734392,6.0,4.0,45.0,0.3979591836734694,1610612764,133.77278014734392,103.16,104.44,105.71999999999998,Guard
12040,12040,Bub Carrington,1642267,WAS @ CHI,WAS,1610612764,CHI,0,1,22400530,2025-01-10,L,22,2,3,1,1,6,0.167,0,5,0.0,0,0,,0,1,1,0,0,0,-20,10.7,0.333,G,96.2,132.1,-35.9,0.0,0.045,0.021,0.176,0.0,0.107,0.167,113.57,112.92,0.016,94.1,"JAN 10, 2025",240,39,98,0.398,18,46,0.391,9,13,0.692,13,32,45,26,6,4,15,15,105,99.3189557321226,11.0,7.0,55.0,0.5578947368421052,1610612741,99.3189557321226,105.71999999999998,104.44,103.16,Guard
12041,12041,Kristaps Porziņģis,204001,BOS vs. SAC,BOS,1610612738,SAC,1,0,22400528,2025-01-10,L,29,22,0,10,6,15,0.4,4,7,0.571,6,7,0.857,1,9,0,2,0,2,-8,40.0,1.217,C,113.1,126.2,-13.1,0.033,0.273,0.159,0.0,0.0,0.273,0.608,102.54,100.33,0.139,83.61,"JAN 10, 2025",240,34,84,0.405,11,41,0.268,18,22,0.818,8,35,43,22,5,7,15,14,97,96.34485498609456,11.0,8.0,56.0,0.4313725490196078,1610612758,96.34485498609456,100.68,99.82,98.96,Forward-Center
12042,12042,Trey Lyles,1626168,SAC @ BOS,SAC,1610612758,BOS,0,1,22400528,2025-01-10,W,28,7,3,11,2,5,0.4,1,4,0.25,2,2,1.0,5,6,1,1,1,2,11,29.7,1.19,,100.0,79.7,20.3,0.143,0.176,0.159,0.15,3.0,0.099,0.595,100.19,100.36,0.165,83.63,"JAN 10, 2025",240,44,102,0.431,18,47,0.383,8,9,0.889,16,40,56,26,11,8,9,18,114,115.19805982215036,5.0,7.0,43.0,0.4047619047619047,1610612738,115.19805982215036,98.96,99.82,100.68,Forward
12043,12043,Julian Strawther,1631124,DEN vs. BKN,DEN,1610612743,BKN,1,0,22400531,2025-01-10,W,31,12,0,1,4,9,0.444,2,5,0.4,2,2,1.0,0,1,0,0,1,4,14,12.2,1.215,,125.0,103.1,21.9,0.0,0.026,0.014,0.0,0.0,0.143,0.607,103.15,98.09,0.023,81.75,"JAN 10, 2025",240,45,87,0.517,9,24,0.375,25,33,0.758,12,37,49,34,12,5,14,18,124,119.7836166924266,9.0,5.0,39.0,0.4222222222222222,1610612751,119.7836166924266,103.52,104.44,105.36,Guard
12044,12044,Tosan Evbuomwan,1641787,BKN @ DEN,BKN,1610612751,DEN,0,1,22400531,2025-01-10,L,22,10,1,2,4,9,0.444,2,5,0.4,0,0,,1,1,1,1,2,2,8,17.9,1.111,,97.9,84.4,13.4,0.037,0.043,0.04,0.091,0.5,0.204,0.556,99.46,98.26,0.083,81.89,"JAN 10, 2025",240,38,90,0.422,14,45,0.311,15,19,0.789,10,29,39,26,9,5,17,24,105,99.65831435079728,12.0,5.0,49.0,0.5172413793103449,1610612743,99.65831435079728,105.36,104.44,103.52,Forward
12045,12045,Reece Beekman,1641736,BKN @ DEN,BKN,1610612751,DEN,0,1,22400531,2025-01-10,L,12,3,2,1,1,2,0.5,1,1,1.0,0,0,,1,0,0,0,1,0,11,6.2,1.5,,111.5,75.0,36.5,0.077,0.0,0.04,0.2,2.0,0.103,0.75,98.51,97.04,0.092,80.86,"JAN 10, 2025",240,38,90,0.422,14,45,0.311,15,19,0.789,10,29,39,26,9,5,17,24,105,99.65831435079728,12.0,5.0,49.0,0.5172413793103449,1610612743,99.65831435079728,105.36,104.44,103.52,Guard
12046,12046,Tyrese Martin,1631213,BKN @ DEN,BKN,1610612751,DEN,0,1,22400531,2025-01-10,L,32,19,2,4,6,14,0.429,4,9,0.444,3,3,1.0,1,3,0,1,2,1,-3,27.8,1.24,,97.1,106.2,-9.1,0.024,0.097,0.056,0.125,1.0,0.213,0.62,101.62,100.38,0.122,83.65,"JAN 10, 2025",240,38,90,0.422,14,45,0.311,15,19,0.789,10,29,39,26,9,5,17,24,105,99.65831435079728,12.0,5.0,49.0,0.5172413793103449,1610612743,99.65831435079728,105.36,104.44,103.52,Forward
12047,12047,Peyton Watson,1631212,DEN vs. BKN,DEN,1610612743,BKN,1,0,22400531,2025-01-10,W,35,10,5,7,3,5,0.6,0,0,,4,5,0.8,0,7,2,2,5,3,8,32.9,1.389,,113.5,101.3,12.2,0.0,0.156,0.09,0.192,1.0,0.145,0.694,106.17,103.15,0.101,85.96,"JAN 10, 2025",240,45,87,0.517,9,24,0.375,25,33,0.758,12,37,49,34,12,5,14,18,124,119.7836166924266,9.0,5.0,39.0,0.4222222222222222,1610612751,119.7836166924266,103.52,104.44,105.36,Guard
12048,12048,Keon Johnson,1630553,BKN @ DEN,BKN,1610612751,DEN,0,1,22400531,2025-01-10,L,36,22,4,4,8,21,0.381,4,12,0.333,2,2,1.0,1,3,1,1,2,2,-9,36.8,1.005,G,109.2,121.1,-11.8,0.026,0.088,0.056,0.167,2.0,0.276,0.503,104.16,101.57,0.079,84.64,"JAN 10, 2025",240,38,90,0.422,14,45,0.311,15,19,0.789,10,29,39,26,9,5,17,24,105,99.65831435079728,12.0,5.0,49.0,0.5172413793103449,1610612743,99.65831435079728,105.36,104.44,103.52,Guard
12049,12049,Day'Ron Sharpe,1630549,BKN @ DEN,BKN,1610612751,DEN,0,1,22400531,2025-01-10,L,19,7,3,5,3,7,0.429,0,3,0.0,1,1,1.0,2,3,0,0,0,4,0,17.5,0.941,,107.1,112.5,-5.4,0.091,0.167,0.125,0.231,0.0,0.146,0.47,107.28,102.15,0.083,85.12,"JAN 10, 2025",240,38,90,0.422,14,45,0.311,15,19,0.789,10,29,39,26,9,5,17,24,105,99.65831435079728,12.0,5.0,49.0,0.5172413793103449,1610612743,99.65831435079728,105.36,104.44,103.52,Center
12050,12050,Michael Porter Jr.,1629008,DEN vs. BKN,DEN,1610612743,BKN,1,0,22400531,2025-01-10,W,34,17,1,6,7,16,0.438,2,9,0.222,1,2,0.5,2,4,2,2,1,0,19,36.7,1.007,F,124.3,98.6,25.7,0.069,0.125,0.098,0.037,1.0,0.214,0.504,104.42,104.06,0.101,86.71,"JAN 10, 2025",240,45,87,0.517,9,24,0.375,25,33,0.758,12,37,49,34,12,5,14,18,124,119.7836166924266,9.0,5.0,39.0,0.4222222222222222,1610612751,119.7836166924266,103.52,104.44,105.36,Forward
12051,12051,DeAndre Jordan,201599,DEN vs. BKN,DEN,1610612743,BKN,1,0,22400531,2025-01-10,W,10,2,0,4,1,3,0.333,0,0,,0,2,0.0,1,3,1,0,0,2,-14,9.8,0.515,,38.1,104.8,-66.7,0.091,0.231,0.167,0.0,0.0,0.174,0.258,100.92,102.68,0.034,85.57,"JAN 10, 2025",240,45,87,0.517,9,24,0.375,25,33,0.758,12,37,49,34,12,5,14,18,124,119.7836166924266,9.0,5.0,39.0,0.4222222222222222,1610612751,119.7836166924266,103.52,104.44,105.36,Center
12052,12052,Russell Westbrook,201566,DEN vs. BKN,DEN,1610612743,BKN,1,0,22400531,2025-01-10,W,36,25,10,11,8,17,0.471,2,5,0.4,7,9,0.778,4,7,1,1,2,3,21,57.2,1.193,G,129.9,101.3,28.6,0.114,0.171,0.145,0.357,5.0,0.253,0.596,105.08,102.25,0.168,85.21,"JAN 10, 2025",240,45,87,0.517,9,24,0.375,25,33,0.758,12,37,49,34,12,5,14,18,124,119.7836166924266,9.0,5.0,39.0,0.4222222222222222,1610612751,119.7836166924266,103.52,104.44,105.36,Guard
12053,12053,Devin Carter,1642269,SAC @ BOS,SAC,1610612758,BOS,0,1,22400528,2025-01-10,W,17,11,1,4,4,8,0.5,3,5,0.6,0,0,,0,4,0,0,1,3,6,16.3,1.375,,120.0,102.9,17.1,0.0,0.235,0.111,0.077,1.0,0.214,0.688,98.15,96.39,0.112,80.32,"JAN 10, 2025",240,44,102,0.431,18,47,0.383,8,9,0.889,16,40,56,26,11,8,9,18,114,115.19805982215036,5.0,7.0,43.0,0.4047619047619047,1610612738,115.19805982215036,98.96,99.82,100.68,Guard
12054,12054,Keegan Murray,1631099,SAC @ BOS,SAC,1610612758,BOS,0,1,22400528,2025-01-10,W,37,19,0,3,7,12,0.583,5,8,0.625,0,0,,1,2,2,3,0,3,14,37.6,1.583,F,124.4,105.1,19.3,0.025,0.053,0.038,0.0,0.0,0.135,0.792,102.97,101.47,0.097,84.56,"JAN 10, 2025",240,44,102,0.431,18,47,0.383,8,9,0.889,16,40,56,26,11,8,9,18,114,115.19805982215036,5.0,7.0,43.0,0.4047619047619047,1610612738,115.19805982215036,98.96,99.82,100.68,Forward
12055,12055,Payton Pritchard,1630202,BOS vs. SAC,BOS,1610612738,SAC,1,0,22400528,2025-01-10,L,27,9,2,2,4,11,0.364,1,7,0.143,0,0,,1,1,1,0,1,3,-8,16.4,0.818,,86.4,103.5,-17.1,0.029,0.029,0.029,0.133,2.0,0.179,0.409,101.95,101.42,0.026,84.52,"JAN 10, 2025",240,34,84,0.405,11,41,0.268,18,22,0.818,8,35,43,22,5,7,15,14,97,96.34485498609456,11.0,8.0,56.0,0.4313725490196078,1610612758,96.34485498609456,100.68,99.82,98.96,Guard
12056,12056,Kevin Huerter,1628989,SAC @ BOS,SAC,1610612758,BOS,0,1,22400528,2025-01-10,W,19,2,0,0,1,6,0.167,0,5,0.0,0,0,,0,0,3,0,1,0,1,10.0,0.333,,87.8,85.4,2.4,0.0,0.0,0.0,0.0,0.0,0.143,0.167,103.2,104.68,-0.017,87.23,"JAN 10, 2025",240,44,102,0.431,18,47,0.383,8,9,0.889,16,40,56,26,11,8,9,18,114,115.19805982215036,5.0,7.0,43.0,0.4047619047619047,1610612738,115.19805982215036,98.96,99.82,100.68,Guard-Forward
12057,12057,Derrick White,1628401,BOS vs. SAC,BOS,1610612738,SAC,1,0,22400528,2025-01-10,L,27,3,3,1,1,8,0.125,0,6,0.0,1,1,1.0,0,1,1,2,0,1,-9,17.7,0.355,G,105.3,119.0,-13.7,0.0,0.029,0.016,0.15,0.0,0.129,0.178,101.12,100.91,0.008,84.1,"JAN 10, 2025",240,34,84,0.405,11,41,0.268,18,22,0.818,8,35,43,22,5,7,15,14,97,96.34485498609456,11.0,8.0,56.0,0.4313725490196078,1610612758,96.34485498609456,100.68,99.82,98.96,Guard
12058,12058,Jaylen Brown,1627759,BOS vs. SAC,BOS,1610612738,SAC,1,0,22400528,2025-01-10,L,35,28,5,1,9,19,0.474,1,5,0.2,9,11,0.818,1,0,1,1,1,2,-9,41.7,1.174,F,109.7,120.5,-10.8,0.027,0.0,0.013,0.278,5.0,0.321,0.587,101.8,99.15,0.123,82.62,"JAN 10, 2025",240,34,84,0.405,11,41,0.268,18,22,0.818,8,35,43,22,5,7,15,14,97,96.34485498609456,11.0,8.0,56.0,0.4313725490196078,1610612758,96.34485498609456,100.68,99.82,98.96,Guard-Forward
12059,12059,Patty Mills,201988,UTA @ PHX,UTA,1610612762,PHX,0,1,22400533,2025-01-11,L,14,2,1,2,1,5,0.2,0,2,0.0,0,0,,1,1,0,0,0,2,-9,5.9,0.4,,89.7,129.6,-40.0,0.05,0.067,0.057,0.1,0.0,0.132,0.2,89.92,95.66,-0.025,79.72,"JAN 11, 2025",240,42,96,0.438,9,42,0.214,13,18,0.722,21,29,50,26,6,2,13,18,106,110.50875729774812,9.0,4.0,38.0,0.5116279069767442,1610612756,110.50875729774812,95.92,94.64,93.36,Guard
12060,12060,Mason Plumlee,203486,PHX vs. UTA,PHX,1610612756,UTA,1,0,22400533,2025-01-11,W,23,6,0,10,2,5,0.4,0,0,,2,4,0.5,5,5,1,0,0,2,22,21.0,0.888,C,127.3,77.3,50.0,0.227,0.167,0.192,0.0,0.0,0.13,0.444,91.81,92.23,0.106,76.86,"JAN 11, 2025",240,44,86,0.512,13,37,0.351,13,19,0.684,12,26,38,26,9,4,11,17,114,122.10796915167094,6.0,2.0,50.0,0.4375,1610612762,122.10796915167094,93.36,94.64,95.92,Forward-Center
